"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2507741466","x1296205342481645568",2020-08-19 22:00:10,"DHLUS","Get expert #business guidance from #international trade experts on maximizing the benefits of #USMCA: https://t.co/uEynRTYR8O https://t.co/2eOfW0L1Kp","Percolate",125,,,,FALSE,FALSE,0,1,,,"business international USMCA",,"us.dhl.gl/webinars","https://t.co/uEynRTYR8O","https://us.dhl.gl/webinars","http://pbs.twimg.com/media/Ef0L48uUcAAy5DB.jpg","https://t.co/2eOfW0L1Kp","https://twitter.com/DHLUS/status/1296205342481645568/photo/1","photo","http://pbs.twimg.com/media/Ef0L48uUcAAy5DB.jpg","https://t.co/2eOfW0L1Kp","https://twitter.com/DHLUS/status/1296205342481645568/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1296205342481645568","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1296175974393028610",2020-08-19 20:03:28,"DHLUS","P2 today (missed it by 0.02mph) &amp; in the Fast 9 for tomorrow’s Pole Day shootout! Fantastic job by the whole team @FollowAndretti &amp; @HondaRacing_HPD !! Trickier conditions coming tomorrow... https://t.co/lnqPrXCpps","Twitter Web App",144,,,,FALSE,TRUE,0,22,,,,,,,,,,,,,,,,"x27476898","RyanHunterReay","en",,,,,,,,,,,,,,,,"x1294810719968518144","P2 today (missed it by 0.02mph) &amp; in the Fast 9 for tomorrow’s Pole Day shootout! Fantastic job by the whole team @FollowAndretti &amp; @HondaRacing_HPD !! Trickier conditions coming tomorrow... https://t.co/lnqPrXCpps",2020-08-16 01:38:26,"Twitter for iPhone",349,22,"x27476898","RyanHunterReay","Ryan Hunter-Reay",107784,468,4466,"Fort Lauderdale, FL","2014 Indy 500 Champion, 2012 @IndyCar Series Champion. Driver of the #28 DHL Honda @FollowAndretti IndyCar. @RacingforCancer Ambassador -<U+0001F447><U+0001F3FC>watch this video",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1296175974393028610","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1296175934639345666",2020-08-19 20:03:19,"DHLUS","Where’s @RyanHunterReay? It’s almost time for the #Indy500 &amp; RHR is nowhere to be found. Help us find him &amp; you could win a set of collector edition model Indy Cars!

<U+0001F517> https://t.co/RmU8QEC21Z

@DHL_Motorsports @DHLUS https://t.co/SVX39cnTiu","Twitter Web App",148,,,,FALSE,TRUE,0,10,,,"Indy500",,,,,,,,,,,,,"x106146884 x27476898","FollowAndretti RyanHunterReay","en",,,,,,,,,,,,,,,,"x1295721627771117568","Where’s @RyanHunterReay? It’s almost time for the #Indy500 &amp; RHR is nowhere to be found. Help us find him &amp; you could win a set of collector edition model Indy Cars!

<U+0001F517> https://t.co/RmU8QEC21Z

@DHL_Motorsports @DHLUS https://t.co/SVX39cnTiu",2020-08-18 13:58:04,"Twitter Web App",61,10,"x106146884","FollowAndretti","Andretti Autosport",129880,758,40754,"Indianapolis, IN","Welcome to #AllAndretti official Twitter. Follow us for updates on our @IndyCar, @IndyLights, #GT4Americas & @extremeelive @FIAFormulaE race teams!",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1296175934639345666","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1296175900975824898",2020-08-19 20:03:11,"DHLUS","Mike Parra, #DHLExpress Americas CEO, tells Forbes Mexico #DHL is investing $300 mln US in MX between 2020-25 to keep up w/ strong expected growth; adding 1,000 new employees, POS &amp; vehicles to ground fleet this year. #logistics #ecommerce @DHLUS https://t.co/T3RLb1uzXS","Twitter Web App",140,,,,FALSE,TRUE,0,3,,,"DHLExpress DHL",,,,,,,,,,,,,"x2424807881","DHLAmericas","en",,,,,,,,,,,,,,,,"x1295828047753547784","Mike Parra, #DHLExpress Americas CEO, tells Forbes Mexico #DHL is investing $300 mln US in MX between 2020-25 to keep up w/ strong expected growth; adding 1,000 new employees, POS &amp; vehicles to ground fleet this year. #logistics #ecommerce @DHLUS https://t.co/T3RLb1uzXS",2020-08-18 21:00:56,"LatelyAI",8,3,"x2424807881","DHLAmericas","DHL Americas",10797,671,7262,"United States","News and insights into THE logistics company for the world.                    <U+0001F5E3>: Please tweet to @DHLUSHelp for customer assistance in the US.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1296175900975824898","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1296175117274292224",2020-08-19 20:00:04,"DHLUS","It’s time to #GoGreen and we are doing our part to limit #GlobalWarming with our #ZeroEmissions2050 plan. What does your #SMB have in the works for a #sustainability plan? https://t.co/P5rWAGVL7k https://t.co/ikOc9UIIC1","Percolate",195,,,,FALSE,FALSE,0,1,,,"GoGreen GlobalWarming ZeroEmissions2050 SMB sustainability",,"us.dhl.gl/3eAQsHl","https://t.co/P5rWAGVL7k","https://us.dhl.gl/3eAQsHl","http://pbs.twimg.com/media/EfzwZl9UMAA739A.jpg","https://t.co/ikOc9UIIC1","https://twitter.com/DHLUS/status/1296175117274292224/photo/1","photo","http://pbs.twimg.com/media/EfzwZl9UMAA739A.jpg","https://t.co/ikOc9UIIC1","https://twitter.com/DHLUS/status/1296175117274292224/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1296175117274292224","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1296152465264369664",2020-08-19 18:30:03,"DHLUS","Think you have what it takes to be a #MotoGP mechanic? Take our quiz to find out &amp; get a chance to win a 2021 MotoGP race experience: https://t.co/PtEYb0azDp 
#TeamBehindTheMachine https://t.co/Va3OX3rECM","Percolate",184,,,,FALSE,FALSE,0,0,,,"MotoGP TeamBehindTheMachine",,"us.dhl.gl/TeamBehindTheM…","https://t.co/PtEYb0azDp","https://us.dhl.gl/TeamBehindTheMachine","http://pbs.twimg.com/media/EfzbzFiUwAEtn5U.jpg","https://t.co/Va3OX3rECM","https://twitter.com/DHLUS/status/1296152465264369664/photo/1","photo","http://pbs.twimg.com/media/EfzbzFiUwAEtn5U.jpg","https://t.co/Va3OX3rECM","https://twitter.com/DHLUS/status/1296152465264369664/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1296152465264369664","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1296114827719348224",2020-08-19 16:00:30,"DHLUS","As #ecommerce demand has grown during this #global pandemic, #DHL has added thousands of jobs in the US, learn more: https://t.co/Zv7FXh6nZp","Percolate",140,,,,FALSE,FALSE,1,0,,,"ecommerce global DHL",,"us.dhl.gl/30Mwp3K","https://t.co/Zv7FXh6nZp","https://us.dhl.gl/30Mwp3K",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1296114827719348224","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1296084755797032960",2020-08-19 14:01:00,"DHLUS","Now is the perfect time to learn a new language. The language of #GlobalTrade, that is! Stay up to date with #DHL: https://t.co/RfjZcqp3qq https://t.co/EGj9SVxNGP","Percolate",138,,,,FALSE,FALSE,2,0,,,"GlobalTrade DHL",,"us.dhl.gl/3dPXWor","https://t.co/RfjZcqp3qq","https://us.dhl.gl/3dPXWor","http://pbs.twimg.com/media/EfyeN20VAAAZ6eX.jpg","https://t.co/EGj9SVxNGP","https://twitter.com/DHLUS/status/1296084755797032960/photo/1","photo","http://pbs.twimg.com/media/EfyeN20VAAAZ6eX.jpg","https://t.co/EGj9SVxNGP","https://twitter.com/DHLUS/status/1296084755797032960/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1296084755797032960","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295873141269356545",2020-08-19 00:00:07,"DHLUS","Our top #tips for #GlobalBusiness are at your disposal. Let us help you find your next #market: https://t.co/yrXh3FGq9O","Percolate",119,,,,FALSE,FALSE,1,0,,,"tips GlobalBusiness market",,"us.dhl.gl/4n9NBS","https://t.co/yrXh3FGq9O","https://us.dhl.gl/4n9NBS",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295873141269356545","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295842918867951618",2020-08-18 22:00:02,"DHLUS","Efficiency is key during this “new normal”. Making effective changes to traditional #ecommerce will allow for a seamless transition. Read how on @magento: https://t.co/Sgw19RgO1i","Percolate",178,,,,FALSE,FALSE,2,1,,,"ecommerce",,"us.dhl.gl/2F83nTK","https://t.co/Sgw19RgO1i","https://us.dhl.gl/2F83nTK",,,,,,,,,"x9737982","magento","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295842918867951618","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295812730536882176",2020-08-18 20:00:04,"DHLUS","Has our CEO @GregHewittDHL been riding around on a yellow #GoGreen bicycle? Get the answer to this and much more as he discusses #shipping, #logistics and #global trade on @WhartonBizDaily!
<U+0001F4FB>: https://t.co/cZ0VaQtnj7","Percolate",216,,,,FALSE,FALSE,2,1,,,"GoGreen shipping logistics global",,"us.dhl.gl/2CRq0K1","https://t.co/cZ0VaQtnj7","http://us.dhl.gl/2CRq0K1",,,,,,,,,"x394682612 x2279363005","GregHewittDHL WhartonBizDaily","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295812730536882176","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295797693948682241",2020-08-18 19:00:19,"DHLUS","Global #EconomicRecovery is the ultimate goal. Find out how #FreeTrade serves as a solution: https://t.co/LRD9XrnIU3 
#DeliveredBlog https://t.co/8rwuAaeJx7","Percolate",132,,,,FALSE,FALSE,0,1,,,"EconomicRecovery FreeTrade DeliveredBlog",,"us.dhl.gl/2XbqrHD","https://t.co/LRD9XrnIU3","https://us.dhl.gl/2XbqrHD","http://pbs.twimg.com/media/EfuZIoYUMAQntIJ.jpg","https://t.co/8rwuAaeJx7","https://twitter.com/DHLUS/status/1295797693948682241/photo/1","photo","http://pbs.twimg.com/media/EfuZIoYUMAQntIJ.jpg","https://t.co/8rwuAaeJx7","https://twitter.com/DHLUS/status/1295797693948682241/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295797693948682241","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295782676914253824",2020-08-18 18:00:39,"DHLUS","Download our eBook filled with actionable insights from our #DHL experts to help your #ecommerce biz: https://t.co/MySdtcOxa2 #GoGlobal https://t.co/5vGhcH70nS","Percolate",135,,,,FALSE,FALSE,0,0,,,"DHL ecommerce GoGlobal",,"us.dhl.gl/39DiiQj","https://t.co/MySdtcOxa2","https://us.dhl.gl/39DiiQj","http://pbs.twimg.com/media/EfuLeguVAAAufUQ.jpg","https://t.co/5vGhcH70nS","https://twitter.com/DHLUS/status/1295782676914253824/photo/1","photo","http://pbs.twimg.com/media/EfuLeguVAAAufUQ.jpg","https://t.co/5vGhcH70nS","https://twitter.com/DHLUS/status/1295782676914253824/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295782676914253824","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295752381754273793",2020-08-18 16:00:16,"DHLUS","Every student deserves the chance to excel, which is why we’ve stepped up to help out! #DHL has donated laptops to students at @CopperfieldES in Austin to ensure they have the tools to succeed.
#BacktoSchool #DHLHelpingLearners https://t.co/wYIwEgYEQX","Percolate",227,,,,FALSE,FALSE,13,0,,,"DHL BacktoSchool DHLHelpingLearners",,,,,"http://pbs.twimg.com/media/Eftv7AzUcAAUWBm.jpg","https://t.co/wYIwEgYEQX","https://twitter.com/DHLUS/status/1295752381754273793/photo/1","photo","http://pbs.twimg.com/media/Eftv7AzUcAAUWBm.jpg http://pbs.twimg.com/media/Eftv7IEU8AEGYEO.jpg","https://t.co/wYIwEgYEQX https://t.co/wYIwEgYEQX","https://twitter.com/DHLUS/status/1295752381754273793/photo/1 https://twitter.com/DHLUS/status/1295752381754273793/photo/1",,"x3308078120","CopperfieldES","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295752381754273793","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295722386843529216",2020-08-18 14:01:05,"DHLUS","#IndyCar fans, we need your help! Find @RyanHunterReay in time for the #Indy500 and you could win a set of collector edition model Indy Cars: https://t.co/5mORXMaWQK

#DHLMotorsports #BackOnTrack #Motorsports @FollowAndretti #SpeedOfYellow #DHLteamRHR https://t.co/4c3jeOO5CK","Percolate",251,,,,FALSE,FALSE,19,2,,,"IndyCar Indy500 DHLMotorsports BackOnTrack Motorsports SpeedOfYellow DHLteamRHR",,"bit.ly/3a66ln2","https://t.co/5mORXMaWQK","https://bit.ly/3a66ln2","http://pbs.twimg.com/media/EftUpN0UEAAMS7_.jpg","https://t.co/4c3jeOO5CK","https://twitter.com/DHLUS/status/1295722386843529216/photo/1","photo","http://pbs.twimg.com/media/EftUpN0UEAAMS7_.jpg","https://t.co/4c3jeOO5CK","https://twitter.com/DHLUS/status/1295722386843529216/photo/1",,"x27476898 x106146884","RyanHunterReay FollowAndretti","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295722386843529216","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295480533275701248",2020-08-17 22:00:02,"DHLUS","The shift to shopping &amp; working remotely has changed the way #businesses work -- along with customers’ expectations. Learn more about what this means for the future from @pymnts: https://t.co/oKfZFxpDza","Percolate",206,,,,FALSE,FALSE,1,0,,,"businesses",,"us.dhl.gl/3ahul71","https://t.co/oKfZFxpDza","https://us.dhl.gl/3ahul71",,,,,,,,,"x57376328","pymnts","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295480533275701248","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295450556878606336",2020-08-17 20:00:55,"DHLUS","Does your #SMB have a plan to #GoGreen? Read more to see how you can take your #sustainability efforts to the next level: https://t.co/P5rWAGVL7k https://t.co/1E8dqQGcKX","Percolate",145,,,,FALSE,FALSE,4,0,,,"SMB GoGreen sustainability",,"us.dhl.gl/3eAQsHl","https://t.co/P5rWAGVL7k","https://us.dhl.gl/3eAQsHl","http://pbs.twimg.com/media/EfpdaoDUEAAzzgn.jpg","https://t.co/1E8dqQGcKX","https://twitter.com/DHLUS/status/1295450556878606336/photo/1","photo","http://pbs.twimg.com/media/EfpdaoDUEAAzzgn.jpg","https://t.co/1E8dqQGcKX","https://twitter.com/DHLUS/status/1295450556878606336/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295450556878606336","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295420184459501568",2020-08-17 18:00:14,"DHLUS","In a joint report, @IBM and #DHL found that #AI technologies can help #logistics providers deliver articles before the customer has ordered them. Thrive in logistics with AI: https://t.co/YzqampOQ92","Percolate",198,,,,FALSE,FALSE,0,0,,,"DHL AI logistics",,"us.dhl.gl/2H4knKT","https://t.co/YzqampOQ92","https://us.dhl.gl/2H4knKT",,,,,,,,,"x18994444","IBM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295420184459501568","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
"x2507741466","x1295389949970112512",2020-08-17 16:00:05,"DHLUS","The battle for last mile success revolves around: localized #delivery, flexi-delivery networks, seasonal #logistics &amp; evolving technologies. Take a closer look: https://t.co/izslS7Zs4i https://t.co/WcGmlSD92v","Percolate",188,,,,FALSE,FALSE,3,0,,,"delivery logistics",,"us.dhl.gl/2Y93ELl","https://t.co/izslS7Zs4i","https://us.dhl.gl/2Y93ELl","http://pbs.twimg.com/media/EfomS1zVAAAVK8i.jpg","https://t.co/WcGmlSD92v","https://twitter.com/DHLUS/status/1295389949970112512/photo/1","photo","http://pbs.twimg.com/media/EfomS1zVAAAVK8i.jpg","https://t.co/WcGmlSD92v","https://twitter.com/DHLUS/status/1295389949970112512/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DHLUS/status/1295389949970112512","DHL U.S.","US","We're connecting people and improving lives through global #trade. Let’s talk about how DHL can help your biz #GoGlobal in 2020. For assistance: @DHLUSHelp","https://t.co/r7GpHbUFIG",FALSE,33964,209,707,27128,4839,2014-05-19 15:44:43,TRUE,"https://t.co/r7GpHbUFIG","http://dhl-usa.com/goglobal",,"https://pbs.twimg.com/profile_banners/2507741466/1579118547","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1262392274153025536/40zKGOT9_normal.jpg"
